,Play,Throw Distance,Throw Time
411,1902_19_TeamME_TeamA2 62,156.44479970868318,2300302.0
412,1902_19_TeamME_TeamA2 66,135.28709134673565,2407852.0
413,1902_19_TeamME_TeamA2 66,120.16437705930156,2410402.0
414,1902_19_TeamME_TeamA2 87,179.19796112224603,3043652.0
415,1902_19_TeamME_TeamA2 87,127.55395543886516,3046602.0
416,1902_19_TeamME_TeamA2 179,74.5629906379834,6402352.0
417,1902_19_TeamME_TeamA2 179,83.88835434039697,6403752.0
418,1902_19_TeamME_TeamA2 179,90.6943271789366,6404552.0
419,1902_19_TeamME_TeamA2 182,85.65594667832468,6480302.0
420,1902_19_TeamME_TeamA2 182,306.0352246231796,6481152.0
421,1902_19_TeamME_TeamA2 269,182.9729269478138,9527152.0
422,1902_19_TeamME_TeamA2 269,152.7075542239479,9529302.0
423,1902_19_TeamME_TeamA2 270,149.2340228399007,9585802.0
424,1902_19_TeamME_TeamA2 270,143.22788654595163,9588302.0
425,1902_20_TeamME_TeamA2 33,114.71886332582798,1047978.0
426,1902_20_TeamME_TeamA2 33,162.18127984400664,1049978.0
427,1902_20_TeamME_TeamA2 75,231.84228201768977,2540978.0
428,1902_20_TeamME_TeamA2 75,173.67293205108277,2543278.0
429,1902_20_TeamME_TeamA2 78,178.5820038541678,2660828.0
430,1902_20_TeamME_TeamA2 78,233.08523599286593,2662978.0
431,1902_20_TeamME_TeamA2 80,173.06058814761954,2771128.0
432,1902_20_TeamME_TeamA2 80,70.7024433159845,2773428.0
433,1902_20_TeamME_TeamA2 124,91.64693382154147,4386678.0
434,1902_20_TeamME_TeamA2 124,80.0707170883963,4387578.0
435,1902_20_TeamME_TeamA2 129,73.22485004484474,4611428.0
436,1902_20_TeamME_TeamA2 129,214.74277479619656,4612378.0
437,1902_20_TeamME_TeamA2 163,173.03931123025194,5823378.0
438,1902_20_TeamME_TeamA2 163,158.73528417617175,5825978.0
439,1902_20_TeamME_TeamA2 290,241.00162038303813,10552428.0
440,1902_20_TeamME_TeamA2 290,71.05990904764795,10555328.0
441,1902_20_TeamME_TeamA2 290,141.0267564706783,10556178.0
442,1902_21_TeamME_TeamA2 76,67.95160178575631,2688058.0
443,1902_21_TeamME_TeamA2 76,7.917528574624784,2688858.0
444,1902_21_TeamME_TeamA2 77,74.54401814693114,2726608.0
445,1902_21_TeamME_TeamA2 77,306.4077857592558,2727308.0
446,1902_21_TeamME_TeamA2 84,149.29838638679254,2978408.0
447,1902_21_TeamME_TeamA2 84,114.80816709354784,2980058.0
448,1902_21_TeamME_TeamA2 86,89.0659957021758,3093108.0
449,1902_21_TeamME_TeamA2 86,161.17946432151336,3094008.0
450,1902_21_TeamME_TeamA2 184,220.68347371368796,6664208.0
451,1902_21_TeamME_TeamA2 184,242.40870796976333,6666408.0
452,1902_21_TeamME_TeamA2 222,193.97480826442387,8338808.0
453,1902_21_TeamME_TeamA2 222,225.48271691151854,8341058.0
454,1902_21_TeamME_TeamA2 226,221.06199883892302,8470108.0
455,1902_21_TeamME_TeamA2 226,75.90451290041982,8472858.0
456,1902_22_TeamMA_TeamA1 75,79.89447741677769,2639040.0
457,1902_22_TeamMA_TeamA1 75,240.3146273675408,2639940.0
458,1902_23_TeamMA_TeamA1 53,229.04021415893325,1630438.0
459,1902_23_TeamMA_TeamA1 53,265.0898064346119,1633038.0
460,1902_23_TeamMA_TeamA1 98,135.88128551540862,3153188.0
461,1902_23_TeamMA_TeamA1 98,104.25964444079021,3154488.0
462,1902_23_TeamMA_TeamA1 178,20.606819317886007,6258738.0
463,1902_23_TeamMA_TeamA1 178,304.52205136286926,6259138.0
464,1902_24_TeamMA_TeamA1 130,171.75847656698053,4205781.0
465,1902_24_TeamMA_TeamA1 130,140.20703979643818,4207992.0
466,1902_24_TeamMA_TeamA1 306,12.893762015021062,10729611.0
467,1902_24_TeamMA_TeamA1 306,261.5403878483015,10729875.0
468,1902_25_TeamMH_TeamA3 202,231.30646841636315,6588212.0
469,1902_25_TeamMH_TeamA3 202,222.14474896501605,6590612.0
470,1902_26_TeamMC_TeamA1 172,131.52959374384156,5902627.0
471,1902_26_TeamMC_TeamA1 172,125.68520127373789,5903777.0
472,1902_26_TeamMC_TeamA1 180,124.02692997800922,6302327.0
473,1902_26_TeamMC_TeamA1 188,35.96171866763323,6550577.0
474,1902_26_TeamMC_TeamA1 188,127.9627921799927,6551277.0
475,1902_26_TeamMH_TeamA3 29,73.77007997941983,764856.0
476,1902_26_TeamMH_TeamA3 29,188.69678152891214,765556.0
477,1902_26_TeamMH_TeamA3 50,268.5339093534558,1577456.0
478,1902_26_TeamMH_TeamA3 50,255.35616684123764,1580406.0
479,1902_26_TeamMH_TeamA3 81,182.85284461503466,2604106.0
480,1902_26_TeamMH_TeamA3 81,54.777332561288524,2605856.0
481,1902_26_TeamMH_TeamA3 122,99.06158504349706,3827806.0
482,1902_26_TeamMH_TeamA3 122,90.61830372242684,3834356.0
483,1902_26_TeamMH_TeamA3 122,98.65400573286418,3835406.0
484,1902_26_TeamMH_TeamA3 139,94.1574804363413,4497606.0
485,1902_26_TeamMH_TeamA3 139,54.52981431703211,4499006.0
486,1902_26_TeamMH_TeamA3 260,119.9924871775729,8855108.0
487,1902_26_TeamMH_TeamA3 260,246.29307289034745,8856258.0
488,1902_26_TeamMH_TeamA3 318,153.25028574828173,10991158.0
489,1902_26_TeamMH_TeamA3 318,42.4788673291791,10992808.0
490,1902_27_TeamMH_TeamA3 151,38.996659002663286,5076222.0
491,1902_27_TeamMH_TeamA3 151,88.50099962740535,5077472.0
492,1902_27_TeamMH_TeamA3 151,270.224235538136,5078322.0
493,1902_27_TeamMH_TeamA3 268,112.19678077814889,9024522.0
494,1902_27_TeamMH_TeamA3 268,156.12502080464233,9026272.0
495,1902_27_TeamMH_TeamA3 268,265.7821013448799,9027572.0
496,1902_27_TeamMH_TeamA3 276,253.70194840452052,9396422.0
497,1902_27_TeamMH_TeamA3 276,240.5495075316098,9399122.0
498,1902_27_TeamMH_TeamA3 301,168.56361187735627,10332422.0
499,1902_27_TeamMH_TeamA3 301,36.24163254062929,10334022.0
500,1902_27_TeamMH_TeamA3 302,22.418042894061916,10383272.0
501,1902_27_TeamMH_TeamA3 302,199.90142073452105,10383922.0
502,1902_28_TeamMC_TeamA1 223,224.83196768086606,8228855.0
503,1902_28_TeamMC_TeamA1 223,260.3775213018397,8231355.0
504,1902_28_TeamMC_TeamA1 224,182.54582661088148,8290855.0
505,1902_28_TeamMC_TeamA1 224,35.873944839395634,8292705.0
506,1902_30_TeamMF_TeamA2 51,42.18262073650711,1567754.0
507,1902_30_TeamMF_TeamA2 51,241.21725046708409,1568304.0
508,1902_30_TeamMF_TeamA2 88,131.80923539797962,2764429.0
509,1902_30_TeamMF_TeamA2 88,82.32731232501156,2765879.0
510,1902_30_TeamMF_TeamA2 181,298.73955929084786,6160079.0
511,1902_30_TeamMF_TeamA2 181,140.0580884734973,6167829.0
512,1902_30_TeamMF_TeamA2 186,33.83672715689269,6411029.0
513,1902_30_TeamMF_TeamA2 186,83.81001649045298,6412229.0
514,1902_30_TeamMF_TeamA2 186,71.92867653460614,6413029.0
515,1902_31_TeamMF_TeamA2 203,65.22267479841653,6461596.0
516,1902_31_TeamMF_TeamA2 203,308.8067123202635,6462496.0
517,1902_31_TeamMF_TeamA2 294,232.78444194733032,9568746.0
518,1902_31_TeamMF_TeamA2 294,190.57258658023196,9571296.0
519,1903_01_TeamNE_TeamA2 36,169.03542169527665,1016790.0
520,1903_01_TeamNE_TeamA2 36,53.75764269915488,1018836.0
521,1903_01_TeamNE_TeamA2 38,134.14147700103797,1094175.0
522,1903_01_TeamNE_TeamA2 38,115.74841110378146,1095198.0
523,1903_01_TeamNE_TeamA2 73,100.20872979800713,2191492.0
524,1903_01_TeamNE_TeamA2 73,273.37162050618934,2192317.0
525,1903_01_TeamNE_TeamA2 91,264.6607760529883,2812124.0
526,1903_01_TeamNE_TeamA2 91,144.07476767987515,2815193.0
527,1903_01_TeamNE_TeamA2 117,122.21088984309048,3639039.0
528,1903_01_TeamNE_TeamA2 117,241.53263829685625,3640161.0
529,1903_01_TeamNE_TeamA2 129,220.91864541538814,4192812.0
530,1903_01_TeamNE_TeamA2 129,85.35535243796959,4195551.0
531,1903_01_TeamNE_TeamA2 149,63.97920897057106,4904656.0
532,1903_01_TeamNE_TeamA2 149,72.73356206456549,4906405.0
533,1903_01_TeamNE_TeamA2 149,282.3854182425502,4907329.0
534,1903_01_TeamNE_TeamA2 204,161.6771387838429,6640260.0
535,1903_01_TeamNE_TeamA2 204,57.812887566441454,6642240.0
536,1903_01_TeamNE_TeamA2 326,119.87656134182363,10932706.0
537,1903_01_TeamNE_TeamA2 326,231.85208825162653,10933696.0
538,1903_02_TeamNE_TeamA2 19,160.48328978198944,489175.0
539,1903_02_TeamNE_TeamA2 19,127.12296853244105,490675.0
540,1903_02_TeamNE_TeamA2 43,114.54467554404262,1336775.0
541,1903_02_TeamNE_TeamA2 43,137.1535425369684,1338325.0
542,1903_02_TeamNE_TeamA2 91,208.59175400326836,3871737.0
543,1903_02_TeamNE_TeamA2 91,237.6006389112622,3873937.0
544,1903_03_TeamNE_TeamA2 68,139.43665762592707,1923078.0
545,1903_03_TeamNE_TeamA2 68,134.58147812150824,1924628.0
546,1903_03_TeamNE_TeamA2 158,293.4908185338172,4698328.0
547,1903_03_TeamNE_TeamA2 158,236.62803779267156,4703328.0
548,1903_03_TeamNE_TeamA2 212,231.64282488002945,6610078.0
549,1903_03_TeamNE_TeamA2 212,102.03838342726722,6612428.0
550,1903_03_TeamNE_TeamA2 231,119.5289325069458,7386728.0
551,1903_03_TeamNE_TeamA2 231,225.3231871380529,7387828.0
552,1903_03_TeamNE_TeamA2 280,128.77691585703548,9242078.0
553,1903_03_TeamNE_TeamA2 280,106.43989959634497,9243828.0
554,1903_03_TeamNE_TeamA2 296,75.52650428988488,9902878.0
555,1903_03_TeamNE_TeamA2 296,85.66422037992291,9904378.0
556,1903_03_TeamNE_TeamA2 296,232.0916207700097,9905178.0
557,1903_04_TeamNC_TeamA1 62,114.03417432375261,2120419.0
558,1903_04_TeamNC_TeamA1 62,263.72998043720776,2121819.0
559,1903_05_TeamND_TeamA2 211,194.28666022146248,6693762.0
560,1903_05_TeamND_TeamA2 211,166.22801435522234,6696812.0
561,1903_05_TeamND_TeamA2 338,179.68704628161152,11260212.0
562,1903_05_TeamND_TeamA2 338,93.19171459250012,11262412.0
563,1903_05_TeamND_TeamA2 341,65.56850209521336,11366362.0
564,1903_05_TeamND_TeamA2 341,96.71021652612508,11367162.0
565,1903_06_TeamND_TeamA2 120,57.960380198287176,3865274.0
566,1903_06_TeamND_TeamA2 120,69.97151367070745,3865924.0
567,1903_06_TeamND_TeamA2 123,54.4049325193957,3952974.0
568,1903_06_TeamND_TeamA2 123,80.96375014912537,3953774.0
569,1903_06_TeamND_TeamA2 144,55.6166911709965,4713324.0
570,1903_06_TeamND_TeamA2 144,54.038160976942955,4714274.0
571,1903_06_TeamND_TeamA2 150,58.14025184233381,4922324.0
572,1903_06_TeamND_TeamA2 150,129.8121530905331,4923074.0
573,1903_06_TeamND_TeamA2 157,132.75862564044567,5155474.0
574,1903_06_TeamND_TeamA2 157,178.19183038747872,5156374.0
575,1903_07_TeamND_TeamA2 62,242.23609213760858,1721823.0
576,1903_07_TeamND_TeamA2 62,223.94207745584572,1724173.0
577,1903_07_TeamND_TeamA2 94,101.89552239436235,2704123.0
578,1903_07_TeamND_TeamA2 94,20.399356728093164,2705773.0
579,1903_07_TeamND_TeamA2 110,68.77549548240273,3210523.0
580,1903_07_TeamND_TeamA2 110,200.95708517235713,3211273.0
581,1903_07_TeamND_TeamA2 205,120.38072410352913,6440823.0
582,1903_07_TeamND_TeamA2 205,266.2563243633098,6441973.0
583,1903_07_TeamND_TeamA2 312,252.3908854780616,10341223.0
584,1903_07_TeamND_TeamA2 312,80.36438968212227,10344573.0
585,1903_08_TeamNJ_TeamB 25,57.43293512611035,772117.0
586,1903_08_TeamNJ_TeamB 25,87.49555897952763,773517.0
587,1903_08_TeamNJ_TeamB 25,107.70269756997733,774517.0
588,1903_08_TeamNJ_TeamB 133,99.82405592641486,4622167.0
589,1903_08_TeamNJ_TeamB 133,129.881715507611,4623167.0
590,1903_08_TeamNJ_TeamB 162,102.32142548288702,5705917.0
591,1903_08_TeamNJ_TeamB 162,114.90327108489993,5706967.0
592,1903_09_TeamNJ_TeamB 156,85.48602296387403,5985365.0
593,1903_09_TeamNJ_TeamB 156,94.29888285934251,5986765.0
594,1903_09_TeamNJ_TeamB 156,94.92169456768036,5987665.0
595,1903_09_TeamNJ_TeamB 173,52.08259653982315,6617865.0
596,1903_09_TeamNJ_TeamB 173,137.2585303657299,6619015.0
597,1903_09_TeamNJ_TeamB 270,122.26914715012941,10453015.0
598,1903_09_TeamNJ_TeamB 270,192.3066183569354,10458265.0
599,1903_09_TeamNJ_TeamB 281,116.75694920718851,10908665.0
600,1903_09_TeamNJ_TeamB 281,135.78511400488642,10910115.0
601,1903_10_TeamNJ_TeamB 120,153.53460365927285,4150339.0
602,1903_10_TeamNJ_TeamB 120,51.26272347076383,4152139.0
603,1903_10_TeamNJ_TeamB 220,43.39658254114026,7702872.0
604,1903_10_TeamNJ_TeamB 220,213.558102566421,7703522.0
605,1903_11_TeamNC_TeamA1 32,191.461906386623,1009100.0
606,1903_11_TeamNC_TeamA1 32,123.47741736694202,1011000.0
607,1903_11_TeamNC_TeamA1 116,98.20728520130267,9325036.0
608,1903_11_TeamNC_TeamA1 116,186.13092247447764,9326936.0
609,1903_11_TeamNC_TeamA1 129,131.9917343910974,9705336.0
610,1903_11_TeamNC_TeamA1 129,139.36490709070202,9707736.0
611,1903_11_TeamNC_TeamA1 135,265.9746967052505,9885086.0
612,1903_11_TeamNC_TeamA1 135,242.57237942952204,9887886.0
613,1903_11_TeamNC_TeamA1 169,225.14418225068573,11080836.0
614,1903_11_TeamNC_TeamA1 169,373.6406220439368,11083086.0
615,1903_11_TeamNC_TeamA1 197,180.50574603588106,12095986.0
616,1903_11_TeamNC_TeamA1 197,149.2104984116064,12099186.0
617,1903_11_TeamNC_TeamA1 197,150.73569306199514,12100586.0
618,1903_11_TeamNC_TeamA1 200,61.12889219166335,12242436.0
619,1903_11_TeamNC_TeamA1 200,176.8925336915326,12243286.0
620,1903_11_TeamNC_TeamA1 202,109.04363683704796,12300036.0
621,1903_11_TeamNC_TeamA1 202,109.46054099706434,12301736.0
622,1903_12_TeamNC_TeamA1 64,88.5339811056749,2084804.0
623,1903_12_TeamNC_TeamA1 64,133.02222530378148,2085704.0
624,1903_12_TeamNC_TeamA1 201,18.046062367729977,7295704.0
